22750000,4179000,2993000,2471000,2190000
22800000,4188000,2999000,2476000,2194000
22850000,4197000,3006000,2481000,2199000
22900000,4206000,3012000,2486000,2204000
22950000,4215000,3018000,2492000,2208000
23000000,4224000,3025000,2497000,2213000
23050000,4233000,3031000,2502000,2217000
23100000,4242000,3038000,2507000,2222000
23150000,4252000,3045000,2514000,2228000
23200000,4261000,3052000,2519000,2233000
23250000,4270000,3058000,2525000,2238000
23300000,4279000,3065000,2530000,2242000
23350000,4288000,3071000,2535000,2247000
23400000,4297000,3077000,2540000,2251000
23450000,4306000,3084000,2546000,2256000
23500000,4315000,3090000,2551000,2261000
23550000,4326000,3098000,2558000,2267000
23600000,4335000,3104000,2563000,2272000
23650000,4344000,3111000,2568000,2276000
23700000,4353000,3117000,2573000,2281000
23750000,4362000,3124000,2579000,2285000
23800000,4371000,3130000,2584000,2290000
23850000,4380000,3137000,2589000,2295000
23900000,4389000,3143000,2594000,2299000
23950000,4399000,3151000,2601000,2305000
24000000,4408000,3157000,2606000,2310000
24050000,4417000,3164000,2612000,2315000
24100000,4426000,3170000,2617000,2319000
24150000,4435000,3176000,2622000,2324000
24200000,4444000,3183000,2627000,2328000
24250000,4453000,3189000,2633000,2333000
24300000,4462000,3196000,2638000,2338000
24350000,4472000,3203000,2645000,2344000
24400000,4481000,3210000,2650000,2349000
24450000,4490000,3216000,2655000,2353000
24500000,4499000,3223000,2660000,2358000
24550000,4508000,3229000,2666000,2362000
24600000,4517000,3235000,2671000,2367000
24650000,4526000,3242000,2676000,2372000
24700000,4535000,3248000,2681000,2376000
24750000,4546000,3256000,2688000,2383000
24800000,4555000,3262000,2693000,2387000
24850000,4564000,3269000,2699000,2392000
24900000,4573000,3275000,2704000,2396000
24950000,4582000,3282000,2709000,2401000
25000000,4591000,3288000,2714000,2406000
25050000,4600000,3295000,2720000,2410000
25100000,4610000,3302000,2726000,2417000
25150000,4619000,3309000,2732000,2421000
25200000,4628000,3315000,2737000,2426000
25250000,4637000,3322000,2742000,2430000
25300000,4646000,3328000,2747000,2435000
25350000,4655000,3334000,2753000,2440000
25400000,4664000,3341000,2758000,2444000
25450000,4673000,3347000,2763000,2449000
25500000,4684000,3355000,2770000,2455000
25550000,4693000,3361000,2775000,2460000
25600000,4702000,3368000,2780000,2464000
25650000,4711000,3374000,2786000,2469000
25700000,4720000,3381000,2791000,2473000
25750000,4729000,3387000,2796000,2478000
25800000,4738000,3393000,2801000,2483000
25850000,4747000,3400000,2807000,2487000
25900000,4757000,3408000,2813000,2494000
25950000,4766000,3414000,2819000,2498000
26000000,4775000,3420000,2824000,2503000
26050000,4784000,3427000,2829000,2507000
26100000,4793000,3433000,2834000,2512000
26150000,4802000,3440000,2840000,2517000
26200000,4811000,3446000,2845000,2521000
26250000,4820000,3453000,2850000,2526000
26300000,4830000,3460000,2857000,2532000
26350000,4839000,3467000,2862000,2537000
